id,student_id,subject_id,date,grade
1716,58,66,2025-12-16,Зачет
1717,58,67,2025-09-07,2
1718,58,68,2025-12-17,2
1719,58,69,2025-12-25,Незачет
1720,58,70,2026-03-03,Зачет
1721,58,71,2026-01-23,Зачет
1722,58,72,2026-03-20,Зачет
1723,58,73,2025-09-08,Зачет
1724,58,74,2025-08-07,4
1725,58,75,2025-09-01,3
1726,58,76,2026-04-12,Незачет
1727,58,77,2025-07-01,Незачет
1728,58,78,2026-01-18,Зачет
1729,58,79,2025-11-25,Зачет
1730,58,80,2025-07-31,4
1731,58,81,2025-10-14,Зачет
1732,58,82,2025-08-31,2
1733,58,83,2025-08-21,4
1734,58,84,2025-05-30,Незачет
1735,58,85,2025-12-09,2
1736,58,86,2025-12-22,Зачет
1737,58,87,2026-04-13,5
1738,58,88,2026-02-16,3
1739,58,89,2026-04-26,4
1740,58,90,2025-07-14,2
1741,59,61,2026-01-05,Незачет
1742,59,62,2026-01-25,Незачет
1743,59,63,2025-10-19,Незачет
1744,59,64,2025-12-08,4
1745,59,65,2025-11-15,Зачет
1746,59,66,2025-05-25,Зачет
1747,59,67,2025-09-17,4
1748,59,68,2026-05-07,3
1749,59,69,2026-01-11,Незачет
1750,59,70,2026-01-22,Зачет
1751,59,71,2025-10-02,Незачет
1752,59,72,2026-03-08,Зачет
1753,59,73,2025-11-26,Зачет
1754,59,74,2025-09-07,4
1755,59,75,2026-02-01,5
1756,59,76,2025-10-15,Зачет
1757,59,77,2025-10-12,Зачет
1758,59,78,2025-07-03,Зачет
1759,59,79,2025-08-31,Зачет
1760,59,80,2025-09-30,2
1761,59,81,2025-07-17,Незачет
1762,59,82,2026-02-23,2
1763,59,83,2025-12-01,5
1764,59,84,2025-11-06,Незачет
1765,59,85,2025-08-08,4
1766,59,86,2026-04-01,Зачет
1767,59,87,2025-08-02,3
1768,59,88,2025-08-31,4
1769,59,89,2026-04-05,2
1770,59,90,2026-02-05,4
1771,60,61,2025-07-02,Незачет
1772,60,62,2026-03-15,Зачет
1773,60,63,2025-11-02,Зачет
1774,60,64,2026-04-27,3
1775,60,65,2025-05-29,Незачет
1776,60,66,2025-12-11,Зачет
1777,60,67,2025-10-14,4
1778,60,68,2025-10-15,5
1779,60,69,2025-12-09,Незачет
1780,60,70,2025-11-28,Зачет
1781,60,71,2025-06-28,Незачет
1782,60,72,2025-10-04,Зачет
1783,60,73,2025-08-09,Зачет
1784,60,74,2025-08-14,2
1785,60,75,2025-07-24,3
1786,60,76,2025-09-12,Незачет
1787,60,77,2026-01-13,Незачет
1788,60,78,2025-06-06,Зачет
1789,60,79,2026-04-30,Незачет
1790,60,80,2025-10-28,3
1791,60,81,2026-03-31,Зачет
1792,60,82,2025-09-28,4
1793,60,83,2025-06-11,4
1794,60,84,2025-12-01,Незачет
1795,60,85,2026-02-12,4
1796,60,86,2026-03-25,Зачет
1797,60,87,2025-07-19,5
1798,60,88,2025-05-27,2
1799,60,89,2025-08-19,2
1800,60,90,2025-09-30,4
1801,61,61,2026-01-23,Незачет
1802,61,62,2025-12-27,Зачет
1803,61,63,2025-12-27,Зачет
1804,61,64,2025-05-22,2
1805,61,65,2026-04-11,Незачет
1806,61,66,2025-06-04,Незачет
1807,61,67,2025-07-19,2
1808,61,68,2026-03-15,5
1809,61,69,2026-02-26,Незачет
1810,61,70,2025-12-21,Незачет
1811,61,71,2026-02-12,Зачет
1812,61,72,2026-01-22,Незачет
1813,61,73,2025-12-10,Незачет
1814,61,74,2025-07-30,5
1815,61,75,2025-11-09,2
1816,61,76,2025-07-27,Незачет
1817,61,77,2026-04-09,Зачет
1818,61,78,2026-04-24,Незачет
1819,61,79,2025-09-13,Зачет
1820,61,80,2025-09-01,2
1821,61,81,2026-04-25,Зачет
1822,61,82,2025-05-12,2
1823,61,83,2025-07-28,2
1824,61,84,2026-05-05,Зачет
1825,61,85,2025-07-19,3
1826,61,86,2026-02-18,Незачет
1827,61,87,2025-06-21,2
1828,61,88,2026-02-21,3
1829,61,89,2026-02-23,5
1830,61,90,2025-11-08,2
1831,62,61,2026-04-27,Зачет
1832,62,62,2025-08-09,Зачет
1833,62,63,2026-02-01,Незачет
1834,62,64,2025-12-27,4
1835,62,65,2026-02-04,Зачет
1836,62,66,2025-07-25,Зачет
1837,62,67,2025-10-08,2
1838,62,68,2026-04-27,2
1839,62,69,2025-08-07,Зачет
1840,62,70,2025-12-07,Незачет
1841,62,71,2025-09-08,Зачет
1842,62,72,2026-03-04,Зачет
1843,62,73,2025-08-24,Незачет
1844,62,74,2025-10-01,5
1845,62,75,2025-11-04,5
1846,62,76,2025-11-30,Незачет
1847,62,77,2026-01-13,Незачет
1848,62,78,2025-09-23,Незачет
1849,62,79,2025-09-03,Незачет
1850,62,80,2025-08-16,2
1851,62,81,2025-09-23,Незачет
1852,62,82,2025-11-22,2
1853,62,83,2026-04-14,2
1854,62,84,2025-11-16,Зачет
1855,62,85,2025-11-03,2
1856,62,86,2025-06-14,Зачет
1857,62,87,2026-03-14,4
1858,62,88,2026-02-11,2
1859,62,89,2025-11-05,4
1860,62,90,2026-02-26,4
1861,63,61,2026-03-29,Зачет
1862,63,62,2025-09-08,Незачет
1863,63,63,2026-04-27,Незачет
1864,63,64,2025-07-24,5
1865,63,65,2025-09-27,Незачет
1866,63,66,2025-09-05,Зачет
1867,63,67,2025-10-14,5
1868,63,68,2025-05-24,3
1869,63,69,2025-12-11,Зачет
1870,63,70,2026-04-07,Зачет
1871,63,71,2025-07-31,Незачет
1872,63,72,2026-02-18,Незачет
1873,63,73,2025-07-02,Зачет
1874,63,74,2025-05-13,4
1875,63,75,2025-08-16,4
1876,63,76,2025-12-07,Зачет
1877,63,77,2026-05-05,Зачет
1878,63,78,2025-12-19,Зачет
1879,63,79,2025-12-17,Зачет
1880,63,80,2026-02-10,2
1881,63,81,2025-10-16,Незачет
1882,63,82,2025-08-29,2
1883,63,83,2025-07-05,4
1884,63,84,2025-07-22,Зачет
1885,63,85,2025-09-12,4
1886,63,86,2025-08-04,Зачет
1887,63,87,2025-10-01,5
1888,63,88,2025-12-14,3
1889,63,89,2026-03-26,3
1890,63,90,2025-08-10,3
1891,64,61,2025-11-16,Зачет
1892,64,62,2025-12-06,Незачет
1893,64,63,2026-01-16,Зачет
1894,64,64,2026-01-27,2
1895,64,65,2025-09-15,Зачет
1896,64,66,2025-08-14,Зачет
1897,64,67,2026-02-27,5
1898,64,68,2026-03-22,2
1899,64,69,2025-11-12,Незачет
1900,64,70,2026-02-12,Зачет
1901,64,71,2026-01-11,Незачет
1902,64,72,2026-02-18,Зачет
1903,64,73,2025-11-13,Зачет
1904,64,74,2025-11-01,5
1905,64,75,2025-07-11,4
1906,64,76,2026-02-15,Незачет
1907,64,77,2026-03-11,Зачет
1908,64,78,2025-09-20,Зачет
1909,64,79,2025-07-11,Зачет
1910,64,80,2025-06-30,4
1911,64,81,2026-02-10,Зачет
1912,64,82,2025-12-05,3
1913,64,83,2025-11-12,4
1914,64,84,2025-07-17,Незачет
1915,64,85,2026-04-28,5
1916,64,86,2026-04-17,Незачет
1917,64,87,2025-12-03,4
1918,64,88,2026-01-11,3
1919,64,89,2025-05-29,4
1920,64,90,2025-11-26,4
1921,65,61,2025-05-20,Незачет
1922,65,62,2026-03-28,Зачет
1923,65,63,2026-03-31,Зачет
1924,65,64,2025-06-04,4
1925,65,65,2026-03-20,Зачет
1926,65,66,2026-01-21,Зачет
1927,65,67,2025-05-25,5
1928,65,68,2026-02-27,4
1929,65,69,2025-05-09,Незачет
1930,65,70,2025-10-14,Зачет
1931,65,71,2025-06-29,Незачет
1932,65,72,2026-03-30,Незачет
1933,65,73,2026-01-06,Незачет
1934,65,74,2025-08-04,5
1935,65,75,2025-06-02,4
1936,65,76,2026-02-05,Незачет
1937,65,77,2025-07-04,Незачет
1938,65,78,2025-05-10,Зачет
1939,65,79,2025-07-30,Зачет
1940,65,80,2025-11-19,2
1941,65,81,2025-10-31,Незачет
1942,65,82,2025-09-28,3
1943,65,83,2025-05-30,3
1944,65,84,2026-01-01,Незачет
1945,65,85,2026-01-09,2
1946,65,86,2026-01-20,Зачет
1947,65,87,2026-05-04,2
1948,65,88,2026-01-01,2
1949,65,89,2026-04-26,5
1950,65,90,2025-11-10,3
1951,66,61,2026-01-18,Зачет
1952,66,62,2025-11-12,Незачет
1953,66,63,2025-05-13,Незачет
1954,66,64,2025-05-09,3
1955,66,65,2025-11-29,Незачет
1956,66,66,2025-12-07,Незачет
1957,66,67,2025-10-13,3
1958,66,68,2025-05-11,4
1959,66,69,2025-05-13,Зачет
1960,66,70,2025-11-28,Незачет
1961,66,71,2026-02-11,Зачет
1962,66,72,2025-08-21,Незачет
1963,66,73,2025-12-01,Незачет
1964,66,74,2025-08-26,2
1965,66,75,2025-05-13,3
1966,66,76,2025-11-18,Зачет
1967,66,77,2026-03-18,Зачет
1968,66,78,2026-02-02,Незачет
1969,66,79,2026-01-23,Зачет
1970,66,80,2025-10-21,3
1971,66,81,2026-03-16,Зачет
1972,66,82,2026-05-06,5
1973,66,83,2026-04-25,4
1974,66,84,2025-07-15,Зачет
1975,66,85,2025-06-17,3
1976,66,86,2026-04-28,Незачет
1977,66,87,2025-06-13,3
1978,66,88,2025-11-26,2
1979,66,89,2025-07-03,4
1980,66,90,2025-08-08,4
1981,67,61,2025-07-20,Зачет
1982,67,62,2026-01-02,Зачет
1983,67,63,2025-11-27,Зачет
1984,67,64,2025-08-13,4
1985,67,65,2026-03-19,Незачет
1986,67,66,2025-09-21,Незачет
1987,67,67,2025-08-18,5
1988,67,68,2026-03-11,2
1989,67,69,2025-10-08,Зачет
1990,67,70,2025-06-06,Незачет
1991,67,71,2025-09-28,Зачет
1992,67,72,2025-10-11,Незачет
1993,67,73,2025-11-01,Незачет
1994,67,74,2025-12-12,3
1995,67,75,2025-08-09,5
1996,67,76,2026-02-01,Незачет
1997,67,77,2025-08-02,Незачет
1998,67,78,2025-08-31,Зачет
1999,67,79,2026-01-27,Незачет
2000,67,80,2026-03-24,5
2001,67,81,2026-04-01,Зачет
2002,67,82,2025-06-07,5
2003,67,83,2026-01-15,4
2004,67,84,2026-04-05,Незачет
2005,67,85,2026-01-14,5
2006,67,86,2026-02-25,Незачет
2007,67,87,2025-05-19,2
2008,67,88,2025-06-12,3
2009,67,89,2025-10-11,5
2010,67,90,2025-10-01,3
2011,68,61,2025-09-30,Зачет
2012,68,62,2025-12-07,Зачет
2013,68,63,2025-11-07,Незачет
2014,68,64,2025-05-28,3
2015,68,65,2026-01-09,Зачет
2016,68,66,2025-05-10,Зачет
2017,68,67,2026-02-03,3
2018,68,68,2025-07-12,4
2019,68,69,2025-06-08,Зачет
2020,68,70,2025-11-17,Зачет
2021,68,71,2026-03-31,Незачет
2022,68,72,2025-10-22,Незачет
2023,68,73,2026-01-12,Зачет
2024,68,74,2026-03-07,5
2025,68,75,2025-09-12,5
2026,68,76,2025-12-12,Незачет
2027,68,77,2026-04-05,Зачет
2028,68,78,2025-06-13,Зачет
2029,68,79,2026-04-19,Незачет
2030,68,80,2025-11-28,2
2031,68,81,2026-04-28,Зачет
2032,68,82,2025-05-23,2
2033,68,83,2025-08-04,3
2034,68,84,2025-07-28,Зачет
2035,68,85,2026-04-22,3
2036,68,86,2026-04-09,Зачет
2037,68,87,2026-01-30,3
2038,68,88,2026-04-16,2
2039,68,89,2025-12-13,3
2040,68,90,2025-11-07,4
2041,69,61,2025-08-20,Зачет
2042,69,62,2025-05-25,Незачет
2043,69,63,2026-04-30,Зачет
2044,69,64,2025-06-04,4
2045,69,65,2026-01-27,Зачет
2046,69,66,2026-05-01,Зачет
2047,69,67,2025-08-23,5
2048,69,68,2026-04-21,5
2049,69,69,2025-12-03,Незачет
2050,69,70,2025-12-11,Зачет
2051,69,71,2026-01-17,Зачет
2052,69,72,2025-05-19,Незачет
2053,69,73,2025-07-15,Зачет
2054,69,74,2026-05-02,3
2055,69,75,2026-04-02,4
2056,69,76,2025-09-06,Зачет
2057,69,77,2025-05-13,Незачет
2058,69,78,2025-07-26,Незачет
2059,69,79,2025-12-20,Зачет
2060,69,80,2025-07-01,3
2061,69,81,2026-02-23,Незачет
2062,69,82,2026-03-21,5
2063,69,83,2026-02-07,3
2064,69,84,2026-03-21,Зачет
2065,69,85,2025-10-08,2
2066,69,86,2026-05-02,Зачет
2067,69,87,2025-06-05,5
2068,69,88,2025-08-31,3
2069,69,89,2025-07-09,2
2070,69,90,2025-12-12,3
2071,70,61,2025-08-08,Незачет
2072,70,62,2025-12-13,Зачет
2073,70,63,2026-03-27,Зачет
2074,70,64,2026-04-01,2
2075,70,65,2025-10-05,Незачет
2076,70,66,2026-01-24,Зачет
2077,70,67,2026-04-20,2
2078,70,68,2025-12-02,5
2079,70,69,2025-09-12,Незачет
2080,70,70,2025-10-03,Незачет
2081,70,71,2026-02-24,Зачет
2082,70,72,2026-02-18,Незачет
2083,70,73,2025-06-30,Зачет
2084,70,74,2026-03-09,5
2085,70,75,2026-01-29,5
2086,70,76,2026-02-12,Незачет
2087,70,77,2025-06-06,Зачет
2088,70,78,2025-11-17,Незачет
2089,70,79,2026-02-20,Зачет
2090,70,80,2025-09-18,4
2091,70,81,2025-05-27,Незачет
2092,70,82,2025-06-13,3
2093,70,83,2025-10-23,2
2094,70,84,2025-08-05,Незачет
2095,70,85,2026-03-28,5
2096,70,86,2025-06-05,Незачет
2097,70,87,2025-09-16,3
2098,70,88,2025-12-28,2
2099,70,89,2026-03-01,2
2100,70,90,2025-12-31,2
2101,71,61,2025-12-24,Зачет
2102,71,62,2025-10-08,Незачет
2103,71,63,2026-03-03,Зачет
2104,71,64,2025-09-10,4
2105,71,65,2025-05-18,Незачет
2106,71,66,2026-01-08,Незачет
2107,71,67,2025-08-21,2
2108,71,68,2026-03-07,3
2109,71,69,2025-10-28,Незачет
2110,71,70,2025-11-13,Незачет
2111,71,71,2025-08-03,Незачет
2112,71,72,2025-09-22,Незачет
2113,71,73,2025-12-07,Незачет
2114,71,74,2026-05-07,4
2115,71,75,2025-09-29,5
2116,71,76,2025-10-21,Зачет
2117,71,77,2025-07-18,Незачет
2118,71,78,2026-01-25,Незачет
2119,71,79,2025-12-20,Зачет
2120,71,80,2026-01-18,4
2121,71,81,2025-10-01,Незачет
2122,71,82,2025-06-09,4
2123,71,83,2026-03-02,4
2124,71,84,2026-01-02,Незачет
2125,71,85,2025-08-29,5
2126,71,86,2026-03-12,Зачет
2127,71,87,2025-08-10,2
2128,71,88,2026-02-07,3
2129,71,89,2025-06-04,5
2130,71,90,2025-06-07,3
2131,72,61,2025-08-19,Зачет
2132,72,62,2025-07-05,Зачет
2133,72,63,2025-10-01,Незачет
2134,72,64,2026-02-07,4
2135,72,65,2026-03-07,Зачет
2136,72,66,2026-01-08,Зачет
2137,72,67,2025-07-05,5
2138,72,68,2026-02-18,2
2139,72,69,2025-10-05,Зачет
2140,72,70,2025-09-06,Зачет
2141,72,71,2025-09-24,Незачет
2142,72,72,2025-06-17,Незачет
2143,72,73,2025-06-11,Зачет
2144,72,74,2025-05-09,2
2145,72,75,2025-09-03,4
2146,72,76,2025-10-26,Зачет
2147,72,77,2025-09-23,Незачет
2148,72,78,2026-02-26,Зачет
2149,72,79,2025-08-19,Зачет
2150,72,80,2025-06-15,5
2151,72,81,2025-06-27,Незачет
2152,72,82,2025-06-09,4
2153,72,83,2025-07-18,2
2154,72,84,2025-10-21,Зачет
2155,72,85,2025-10-28,5
2156,72,86,2025-12-09,Незачет
2157,72,87,2025-12-08,2
2158,72,88,2025-11-22,3
2159,72,89,2025-10-12,4
2160,72,90,2025-06-16,3
2161,73,61,2025-05-17,Зачет
2162,73,62,2025-06-10,Зачет
2163,73,63,2025-09-21,Зачет
2164,73,64,2025-12-08,2
2165,73,65,2025-06-12,Незачет
2166,73,66,2025-12-24,Зачет
2167,73,67,2025-12-25,2
2168,73,68,2026-03-07,3
2169,73,69,2025-09-09,Зачет
2170,73,70,2026-04-07,Незачет
2171,73,71,2025-10-03,Незачет
2172,73,72,2025-05-11,Незачет
2173,73,73,2025-08-28,Незачет
2174,73,74,2025-10-14,5
2175,73,75,2025-10-04,3
2176,73,76,2026-03-05,Зачет
2177,73,77,2025-06-08,Зачет
2178,73,78,2026-02-12,Зачет
2179,73,79,2026-04-21,Незачет
2180,73,80,2025-12-10,4
2181,73,81,2026-04-23,Незачет
2182,73,82,2025-08-09,4
2183,73,83,2025-12-15,3
2184,73,84,2025-11-25,Зачет
2185,73,85,2025-07-11,5
2186,73,86,2026-01-28,Незачет
2187,73,87,2025-10-01,2
2188,73,88,2025-07-11,4
2189,73,89,2025-06-29,3
2190,73,90,2025-08-19,5
2191,74,61,2025-08-31,Зачет
2192,74,62,2025-08-19,Зачет
2193,74,63,2025-11-14,Незачет
2194,74,64,2025-07-02,4
2195,74,65,2025-05-31,Зачет
2196,74,66,2025-07-10,Незачет
2197,74,67,2025-10-22,4
2198,74,68,2025-08-22,5
2199,74,69,2025-10-17,Незачет
2200,74,70,2025-08-31,Незачет
2201,74,71,2025-11-11,Зачет
2202,74,72,2026-03-06,Незачет
2203,74,73,2025-06-05,Незачет
2204,74,74,2025-09-24,5
2205,74,75,2025-08-12,2
2206,74,76,2025-08-10,Незачет
2207,74,77,2026-02-10,Зачет
2208,74,78,2026-01-04,Незачет
2209,74,79,2025-11-15,Зачет
2210,74,80,2025-12-23,5
2211,74,81,2026-01-01,Зачет
2212,74,82,2025-07-21,3
2213,74,83,2025-10-31,4
2214,74,84,2025-06-17,Незачет
2215,74,85,2025-06-28,4
2216,74,86,2025-09-02,Зачет
2217,74,87,2025-05-09,4
2218,74,88,2025-10-07,3
2219,74,89,2025-09-13,4
2220,74,90,2026-03-29,2
2221,75,61,2026-01-02,Незачет
2222,75,62,2025-10-01,Незачет
2223,75,63,2026-03-15,Зачет
2224,75,64,2026-04-06,3
2225,75,65,2025-09-11,Незачет
2226,75,66,2025-10-24,Незачет
2227,75,67,2025-09-13,4
2228,75,68,2025-10-21,3
2229,75,69,2026-03-19,Незачет
2230,75,70,2026-03-22,Зачет
2231,75,71,2026-04-05,Зачет
2232,75,72,2026-01-14,Незачет
2233,75,73,2025-12-23,Зачет
2234,75,74,2025-06-28,3
2235,75,75,2025-08-31,3
2236,75,76,2025-09-08,Незачет
2237,75,77,2025-12-27,Зачет
2238,75,78,2026-02-01,Зачет
2239,75,79,2025-07-24,Зачет
2240,75,80,2025-11-09,3
2241,75,81,2025-09-06,Незачет
2242,75,82,2025-07-14,3
2243,75,83,2025-10-08,2
2244,75,84,2025-09-07,Зачет
2245,75,85,2025-08-28,2
2246,75,86,2026-02-16,Незачет
2247,75,87,2026-01-31,2
2248,75,88,2026-01-07,2
2249,75,89,2025-11-13,5
2250,75,90,2025-12-16,4
2251,76,31,2026-03-06,Незачет
2252,76,32,2025-08-09,Незачет
2253,76,33,2025-09-10,4
2254,76,34,2025-09-30,Незачет
2255,76,35,2025-08-23,3
2256,76,36,2026-03-20,Незачет
2257,76,37,2026-03-08,5
2258,76,38,2025-10-06,3
2259,76,39,2025-09-25,3
2260,76,40,2025-06-20,2
2261,76,41,2026-05-03,5
2262,76,42,2025-12-11,Незачет
2263,76,43,2025-07-23,2
2264,76,44,2025-12-22,Незачет
2265,76,45,2025-12-04,Незачет
2266,76,46,2025-07-15,Зачет
2267,76,47,2026-01-26,Незачет
2268,76,48,2026-03-01,Зачет
2269,76,49,2025-12-06,Незачет
2270,76,50,2025-05-17,Незачет
2271,76,51,2026-02-13,Зачет
2272,76,52,2025-11-02,Зачет
2273,76,53,2026-02-06,3
2274,76,54,2025-07-27,Незачет
2275,76,55,2025-10-24,Зачет
2276,76,56,2026-03-12,Незачет
2277,76,57,2025-08-28,Незачет
2278,76,58,2026-03-25,Незачет
2279,76,59,2026-01-31,Зачет
2280,76,60,2025-06-02,Незачет
2281,77,31,2026-03-21,Зачет
2282,77,32,2026-04-01,Незачет
2283,77,33,2026-03-12,5
2284,77,34,2026-03-11,Незачет
2285,77,35,2025-10-12,4
2286,77,36,2026-01-23,Зачет
2287,77,37,2025-11-16,5
2288,77,38,2025-06-30,5
2289,77,39,2026-01-07,3
2290,77,40,2025-09-01,5
2291,77,41,2025-08-08,4
2292,77,42,2025-08-13,Незачет
2293,77,43,2026-01-17,5
2294,77,44,2025-07-05,Незачет
2295,77,45,2026-02-08,Незачет
2296,77,46,2025-10-18,Зачет
2297,77,47,2026-03-09,Зачет
2298,77,48,2025-09-30,Зачет
2299,77,49,2025-06-04,Зачет
2300,77,50,2025-10-28,Незачет
2301,77,51,2025-12-25,Зачет
2302,77,52,2025-11-09,Незачет
2303,77,53,2025-12-19,5
2304,77,54,2025-10-09,Зачет
2305,77,55,2025-11-30,Зачет
2306,77,56,2025-11-19,Зачет
2307,77,57,2026-04-30,Незачет
2308,77,58,2026-04-29,Зачет
2309,77,59,2026-04-09,Зачет
2310,77,60,2026-01-30,Незачет
2311,78,31,2025-10-16,Незачет
2312,78,32,2025-12-04,Зачет
2313,78,33,2025-05-21,4
2314,78,34,2026-03-10,Незачет
2315,78,35,2025-09-23,4
2316,78,36,2026-02-03,Незачет
2317,78,37,2026-04-19,2
2318,78,38,2026-03-18,5
2319,78,39,2025-12-01,2
2320,78,40,2025-12-23,3
2321,78,41,2026-01-09,2
2322,78,42,2026-04-27,Зачет
2323,78,43,2025-06-09,4
2324,78,44,2025-06-18,Незачет
2325,78,45,2026-03-01,Зачет
2326,78,46,2025-08-11,Незачет
2327,78,47,2026-01-17,Незачет
2328,78,48,2026-01-20,Незачет
2329,78,49,2025-09-21,Незачет
2330,78,50,2025-07-10,Незачет
2331,78,51,2026-01-13,Незачет
2332,78,52,2025-12-30,Незачет
2333,78,53,2025-05-24,2
2334,78,54,2025-12-11,Незачет
2335,78,55,2026-01-12,Зачет
2336,78,56,2026-01-25,Незачет
2337,78,57,2026-01-13,Зачет
2338,78,58,2025-10-09,Зачет
2339,78,59,2026-02-23,Незачет
2340,78,60,2025-09-12,Незачет
2341,79,31,2026-03-12,Незачет
2342,79,32,2025-10-21,Незачет
2343,79,33,2025-06-17,5
2344,79,34,2025-05-11,Зачет
2345,79,35,2025-06-14,5
2346,79,36,2025-08-15,Незачет
2347,79,37,2025-08-01,5
2348,79,38,2025-11-21,3
2349,79,39,2026-02-21,3
2350,79,40,2025-11-24,4
2351,79,41,2025-12-09,5
2352,79,42,2025-12-18,Незачет
2353,79,43,2026-01-29,2
2354,79,44,2025-12-16,Зачет
2355,79,45,2025-07-31,Зачет
2356,79,46,2025-10-27,Незачет
2357,79,47,2025-09-29,Зачет
2358,79,48,2025-10-05,Незачет
2359,79,49,2025-11-02,Незачет
2360,79,50,2026-03-02,Незачет
2361,79,51,2026-01-25,Незачет
2362,79,52,2025-12-21,Незачет
2363,79,53,2026-01-30,4
2364,79,54,2025-11-17,Незачет
2365,79,55,2025-07-04,Незачет
2366,79,56,2025-09-17,Незачет
2367,79,57,2025-05-16,Незачет
2368,79,58,2025-11-10,Зачет
2369,79,59,2025-06-16,Зачет
2370,79,60,2025-08-29,Зачет
2371,80,31,2025-10-15,Зачет
2372,80,32,2026-04-29,Зачет
2373,80,33,2025-06-09,4
2374,80,34,2025-06-21,Зачет
2375,80,35,2026-03-25,3
2376,80,36,2026-05-07,Зачет
2377,80,37,2026-02-14,5
2378,80,38,2025-07-01,2
2379,80,39,2025-09-19,2
2380,80,40,2025-09-05,2
2381,80,41,2025-09-17,5
2382,80,42,2025-10-30,Зачет
2383,80,43,2026-03-07,2
2384,80,44,2025-07-26,Незачет
2385,80,45,2025-11-25,Зачет
2386,80,46,2025-11-10,Зачет
2387,80,47,2025-09-19,Незачет
2388,80,48,2025-11-07,Зачет
2389,80,49,2025-06-13,Зачет
2390,80,50,2025-10-24,Незачет
2391,80,51,2026-02-11,Незачет
2392,80,52,2026-02-01,Зачет
2393,80,53,2025-10-29,3
2394,80,54,2025-09-07,Незачет
2395,80,55,2025-06-02,Незачет
2396,80,56,2025-08-31,Зачет
2397,80,57,2025-05-24,Зачет
2398,80,58,2026-03-17,Зачет
2399,80,59,2026-02-07,Зачет
2400,80,60,2025-06-20,Зачет
2401,81,31,2025-05-15,Незачет
2402,81,32,2026-04-01,Незачет
2403,81,33,2025-09-17,5
2404,81,34,2026-01-13,Незачет
2405,81,35,2025-06-18,4
2406,81,36,2026-01-24,Незачет
2407,81,37,2026-03-13,3
2408,81,38,2025-07-09,3
2409,81,39,2026-05-03,5
2410,81,40,2026-02-18,5
2411,81,41,2025-08-09,4
2412,81,42,2025-11-23,Незачет
2413,81,43,2025-07-13,5
2414,81,44,2025-12-07,Зачет
2415,81,45,2025-07-08,Зачет
2416,81,46,2025-09-12,Незачет
2417,81,47,2025-12-10,Незачет
2418,81,48,2025-10-19,Незачет
2419,81,49,2025-11-02,Незачет
2420,81,50,2025-08-05,Незачет
2421,81,51,2026-03-12,Зачет
2422,81,52,2025-10-11,Незачет
2423,81,53,2026-01-06,2
2424,81,54,2025-07-17,Зачет
2425,81,55,2025-07-18,Зачет
2426,81,56,2026-01-10,Незачет
2427,81,57,2026-01-17,Незачет
2428,81,58,2025-10-21,Незачет
2429,81,59,2025-10-07,Зачет
2430,81,60,2025-05-18,Незачет
2431,82,31,2026-02-17,Незачет
2432,82,32,2025-12-31,Незачет
2433,82,33,2026-04-14,2
2434,82,34,2025-07-22,Незачет
2435,82,35,2025-10-28,4
2436,82,36,2025-12-22,Зачет
2437,82,37,2025-10-20,2
2438,82,38,2025-10-05,4
2439,82,39,2025-05-08,3
2440,82,40,2026-02-04,5
2441,82,41,2025-07-29,5
2442,82,42,2025-07-25,Незачет
2443,82,43,2025-08-23,3
2444,82,44,2026-02-23,Зачет
2445,82,45,2026-02-04,Незачет
2446,82,46,2026-03-17,Незачет
2447,82,47,2026-03-12,Зачет
2448,82,48,2025-05-31,Незачет
2449,82,49,2025-12-17,Зачет
2450,82,50,2025-06-15,Незачет
2451,82,51,2026-03-13,Зачет
2452,82,52,2026-04-10,Незачет
2453,82,53,2025-12-01,4
2454,82,54,2025-07-18,Незачет
2455,82,55,2025-09-26,Незачет
2456,82,56,2025-09-10,Зачет
2457,82,57,2025-07-22,Зачет
2458,82,58,2025-10-31,Зачет
2459,82,59,2025-06-20,Зачет
2460,82,60,2025-08-16,Незачет
2461,83,31,2026-01-22,Зачет
2462,83,32,2026-04-07,Незачет
2463,83,33,2025-11-13,5
2464,83,34,2025-11-27,Незачет
2465,83,35,2026-01-10,5
2466,83,36,2025-09-05,Зачет
2467,83,37,2025-12-24,4
2468,83,38,2025-10-04,2
2469,83,39,2025-12-30,3
2470,83,40,2025-10-06,2
2471,83,41,2025-12-20,2
2472,83,42,2025-06-20,Зачет
2473,83,43,2025-09-19,2
2474,83,44,2025-09-20,Незачет
2475,83,45,2026-03-31,Незачет
2476,83,46,2025-10-31,Зачет
2477,83,47,2026-01-01,Незачет
2478,83,48,2025-07-13,Зачет
2479,83,49,2026-03-19,Зачет
2480,83,50,2026-01-23,Зачет
2481,83,51,2026-02-05,Зачет
2482,83,52,2026-03-13,Зачет
2483,83,53,2025-08-30,5
2484,83,54,2026-04-28,Зачет
2485,83,55,2025-12-31,Незачет
2486,83,56,2025-12-22,Незачет
2487,83,57,2025-06-08,Незачет
2488,83,58,2026-01-23,Незачет
2489,83,59,2025-06-28,Незачет
2490,83,60,2025-09-05,Незачет
2491,84,31,2025-06-21,Зачет
2492,84,32,2025-08-07,Незачет
2493,84,33,2025-09-02,2
2494,84,34,2025-06-21,Зачет
2495,84,35,2025-07-17,2
2496,84,36,2025-09-28,Незачет
2497,84,37,2026-01-31,5
2498,84,38,2025-06-30,2
2499,84,39,2025-11-21,5
2500,84,40,2025-10-04,3
